file_name,gene,sex,side,magnification,img_id,feature
egfr_M_L_oly_4X_36_cropped.png,egfr,M,L,4X,36,"[33508.0, 5003.577090127887, 748.2369599170667, 177.97661386790182, 4.204130776824559, 0.9712991317374966, 0.29776419151885686, 2515.0, 0.07505670287692491, 1.0, -4.541375059223056e-17, 1.1310584980650803e-17, 0.270941123194639, -0.42151495821985874, -0.5792512682699344, 0.15378924411850767, -0.020972798807971673, 0.13241866424853543, -0.1576635207536453, -0.1508109539048582, 0.08221165257941565, 0.0660114955495361, -0.015074026368070122, 0.0011181035628819106, 0.011632281512688063, 0.004131546128460415, 0.09773303865322835, -0.0451486430451121, -0.033639442911719546, -0.01674383476942319, 0.022339979719786938, 0.017485058257449806, 0.00844112067992653, 0.026534805897516268, 0.0010998346761982238, -0.024654467547222867, -0.01921931956447036, 0.03497432345394715, 0.010686412244638838, 0.015689500824687397, -0.0038117764256310523, -0.011526659687378182, -0.0019172586831238303, 0.0023597752090051016, -0.008253316915164823, -0.009384702692993253, -0.012670933370559362, 0.01009718038821602, 0.011480681302713678, 28, 11, 0, 2823.103822593719, 100.82513652120426, 428.8528137423862, 117.32571912928671, 0.03846842545063865, 0.9790082369993371, 0.674163179916318, 0.0317834546973857, 0.9631274773808012, 0.8964646464646465, 0.01662289602482989, 0.9944781040427314, 0.786723163841808, 0.010475110421391907, 0.9339035136788021, 0.9, 0.007938402769487884, 0.8878171168643264, 0.8807947019867549, 0.0032231108988898176, 0.8363942831542575, 0.8372093023255814]"
tkv_F_L_oly_4X_70_cropped.png,tkv,F,L,4X,70,"[32401.0, 4958.943576475505, 772.8107192532361, 192.7966328138082, 4.008424358736451, 0.968381346300233, 0.24865126201969195, 2457.0, 0.07583099287059042, 1.0, 3.1019053475349904e-17, -1.6657894909744007e-17, 0.15489358714762733, -0.5564124141087987, -0.28943240279673493, 0.2616180007634564, 0.01662530005994512, -0.1815880277056355, -0.04574328592546014, -0.06771756340769391, -0.022673569676723147, -0.08059439739575991, -0.043781165925519436, 0.11144377341731658, 0.08024705638244037, -0.05130627009437107, -0.10607458480486748, -0.028578623989403206, 0.010628149410263816, 0.08608715914288279, -0.021672809319400473, -0.00514853665847582, 0.044326656891497784, 0.004901204566934923, -0.005791565825919729, -0.004777419947795311, -0.017995082465004968, -0.029609881112599823, 0.039377313421465096, 0.02429882237407586, 0.02420508095338162, -0.06013514187526044, -0.05127944581614533, 0.009692260820506799, 0.01398487570308637, 0.03008725223874161, 0.009298526003691293, -0.005486619665677978, 0.010695397865847417, 29, 13, 0, 2746.2926394116753, 94.69974618660949, 450.52186130069856, 107.54957317931748, 0.034968056541464766, 0.9661282652344062, 0.706359102244389, 0.032252090984846146, 0.96141910685698, 0.7104010876954453, 0.014474861886978796, 0.9941946648709356, 0.7739273927392739, 0.008826888059010524, 0.9106301728394606, 0.8881987577639752, 0.007345452300854912, 0.9393759183232783, 0.6704225352112676, 0.00351840992561958, 0.9826275141721652, 0.8321167883211679]"
egfr_M_R_oly_4X_73_cropped.png,egfr,M,R,4X,73,"[37414.0, 4913.804578913355, 675.2117052278251, 194.38663818311224, 3.4735499905696994, 0.9576635101919028, 0.323465841301679, 2496.0, 0.06671299513551077, 1.0, 4.0769610208239894e-17, -1.5225011982229266e-17, 0.37001965796248837, 0.13241248149161752, -0.2009012918026504, 0.15058029727180638, 0.01506824249530878, 0.014964900918134858, -0.03067609520222941, -0.02216936331700647, 0.0318132242118835, 0.10411749688043923, -0.04046030518923872, 0.13067071385028362, -0.05599713302322613, -0.024820179177140352, 0.05300400194634274, 0.01877581257788306, 0.06194052358674693, -0.013797432516281974, -0.012712460583593497, 0.0004900981553607865, 0.0024568576252169266, -0.012088470869163238, -0.01735023476652611, 0.00558547059061711, -0.0024769502757976216, 0.002224227698798489, -0.01225208910282397, -0.0031514764137467815, -0.015451969752821933, 0.010849816129357101, 0.005818149696519003, 0.027788865983823158, -0.002758101812933973, -0.0026280345206059173, 0.008612329141731958, -0.0003125482269475853, 0.006507111069058407, 35, 13, 0, 2846.1109652686555, 81.31745615053302, 334.66904755831234, 93.3293055961083, 0.031191532581386648, 0.9824684829996585, 0.7344241661422278, 0.02718233816218528, 0.9699559805988757, 0.7763358778625954, 0.02017961190998022, 0.993452427410928, 0.7719836400817995, 0.010504089378307586, 0.9296191602189706, 0.49496221662468515, 0.009408242903725878, 0.9578458819971761, 0.9214659685863874, 0.008365852354733522, 0.9915679039236241, 0.8368983957219251]"
star_M_L_oly_4X_47_cropped.png,star,M,L,4X,47,"[44531.0, 4807.441051158565, 626.2794896076133, 266.64982644495774, 2.3486964081594515, 0.9048323201705059, 0.2690955016799207, 2541.0, 0.05706137297612899, 1.0, 3.161213772275919e-17, -1.2249327255296566e-18, 0.0912714339005436, -0.2946476059976562, -0.6647070425328047, 0.0795879277427563, 0.07794163316296808, 0.028680397386425274, 0.14453240292752723, -0.06315066992520925, -0.015230309843771356, -0.15155142555617682, 0.06367228895569617, 0.11495488387381061, 0.1406667881835234, -0.1287371149906454, 0.021059361353742916, 0.11600020393914895, 0.013168494565771531, -0.044551777121389996, -0.05191758257014477, 0.0533597761743108, 0.09243896943126521, 0.04129390923735495, -0.047494393090667074, 0.03999560910122804, 0.0014594528400221833, 0.006376547559822876, -0.0020551463478749275, -0.02306476518129231, -0.012588575724535705, -0.01599467378809287, -0.03228488396504803, 0.007624819041877418, -0.014671059830769334, 0.008038465128664782, -0.02617023523393274, -0.033956739938559494, -0.020762212798330956, 33, 15, 0, 2887.454111019163, 87.49860942482313, 437.09545442950554, 106.81789116677523, 0.07906851406885092, 0.9801225124403597, 0.5275696733593047, 0.047786934944196176, 0.9266414812099946, 0.5449423815620998, 0.03586265747456828, 0.9664132879735312, 0.56311706629055, 0.030720172464126113, 0.9807838708276354, 0.7566371681415929, 0.018099750735442725, 0.9804448651468892, 0.4137577002053388, 0.009993038557409446, 0.9362133661317416, 0.9063136456211812]"
mam_F_L_oly_4X_29_cropped.png,mam,F,L,4X,29,"[142294.0, 3939.170885792226, 567.1820215373929, 435.0938409496377, 1.3035854984742117, 0.6415095982196537, 0.681409614841277, 2310.0, 0.01623399440594825, 1.0, -1.2167768005319825e-17, -7.732042295939851e-18, -0.1355213118963502, 0.19395502525939798, -0.5156840932624286, 0.007518186594075909, -0.19713297607957722, 0.10480436485803672, 0.22010498905521553, -0.152825277615928, -0.14454958308766017, -0.0369021732963827, 0.05099949347137346, -0.06441346916624195, 0.0671282756389594, -0.02954793493906553, 0.042807343384462744, -0.045613510125036526, -0.04490480796634997, -0.01206887859437192, 0.0022327168541298684, -0.022954871127542843, 0.009505390841747981, 0.06104445268838759, -0.002094873634283849, 0.026137264100541933, -0.02194568642431122, -0.004087324110005852, 0.05888333345592497, 0.004810041764857802, -0.006602240477484075, -0.02044533658147387, -0.004817074089615963, 0.014894257677928216, -0.00043572571846479783, 0.005673907458029451, -0.025081978803770638, -0.009329370272918382, -0.021521935763209897, 33, 15, 0, 2706.98816562868, 82.02994441299029, 283.7939392393401, 82.29334789567507, 0.4627250621951734, 0.9318357787513385, 0.6931425804278255, 0.09180991468368307, 0.9278259596775136, 0.8548059935876464, 0.03260151517281122, 0.996047832791991, 0.6999094749547374, 0.02053494876804363, 0.9931388210304632, 0.71337890625, 0.020380339297510788, 0.9918454680738693, 0.520926890605353, 0.019262934487750714, 0.9357472216557043, 0.7935726693688477]"
samw_M_L_oly_4X_93_cropped.png,samw,M,L,4X,93,"[118024.0, 1549.5088014401008, 560.2798717058439, 271.671170457084, 2.0623457055203125, 0.874578052935057, 0.9633354010904698, 669.0, 0.005668338642987867, 1.0, 7.011716544357698e-18, 1.514145765185048e-17, 0.5200659170601625, -0.03509440994125528, -0.0017188462818062923, -0.05144659335694237, -0.053619888805600306, 0.0603840146735858, 0.003185316752414202, -0.021839532566060155, 0.022913871013581666, -0.0003274999012666701, -0.0065143184277915885, 0.005376239080078158, -0.022178964351924846, 0.018816496189968945, -0.003468986190070253, 0.009297537489229603, -0.0031421851950568336, -0.0016172071954566893, -0.0006872272750560623, 0.008358480809402227, -0.008257336739486755, 0.004108931054301299, 0.006461676942977454, 0.0038409109493986017, -0.0030535161279778055, -0.002108431171564923, 0.010044906468190434, 0.0034433847394468972, -0.0015455006132809117, 0.0029855835800016856, 0.010947030053604938, 0.003019812494823112, 0.0005107170083143307, 0.002365544797119626, 0.009330255915438856, 0.0007950531410532305, -0.0030494959780584976, 5, 4, 0, 765.3401871576773, 153.06803743153546, 247.9411254969543, 59.02619985377466, 0.13401511556971463, 0.9216039809589561, 0.9307950332489848, 0.12578797532705213, 0.9158287286669732, 0.8899412540462774, 0.09658205110824918, 0.9893703575395316, 0.6299878412733503, 0.06768114959669219, 0.9593971937911595, 0.9069028156221617, 0.06286009625160985, 0.9970581165523738, 0.5972949037919653, 0.0481851148918864, 0.9632861612759371, 0.848552670844524]"
mam_M_L_oly_4X_38_cropped.png,mam,M,L,4X,38,"[124112.0, 3948.7800128269655, 562.9870670296034, 412.98056676788525, 1.3632289563543287, 0.6796327974988488, 0.6176047612175739, 2468.0, 0.01988526492200593, 1.0, 5.40642645016968e-17, 5.442797427172033e-18, -0.05867478003621665, -0.007699536740011995, -0.37391879560011665, 0.003346698207426907, -0.11103074063134802, 0.1504557083242716, 0.10583171896857833, -0.19656192279179457, -0.08362738041871651, -0.04755129739490359, 0.06752840525671501, 0.003760177750074127, -0.0203986326703396, -0.04020881200332698, 0.018076444192306067, -0.041616167332139506, -0.015266790485028804, 0.013034416916430426, -0.00525635035565866, 0.0018112275234802853, 0.002189748498512436, 0.013076097094810753, 0.011753313550325207, -0.003404205556733398, -0.01834151361989222, 0.015354896066877942, 0.016094070908335804, 0.011590557684568561, -0.0036633633902146126, -0.0053721713302352595, 0.011643110811412236, 0.008342031303209025, -0.013472903539003654, -0.010458079105804145, -0.005520543771475459, 0.007681492902100691, 0.004902958853538308, 40, 17, 0, 2888.355697996827, 72.20889244992068, 345.72287142747496, 75.55451054178965, 0.17993425293283485, 0.9076960115214169, 0.8079887116031694, 0.14553790125048344, 0.9142414951986102, 0.9411734055856606, 0.13302500966868636, 0.6813786371436166, 0.8374334263251332, 0.04454041510893387, 0.9964942687264017, 0.7234655149849496, 0.025275557560912723, 0.9867223584126519, 0.6807725694444444, 0.022342722702075546, 0.9923691096006292, 0.6597668332143707]"
mam_F_R_oly_4X_2_cropped.png,mam,F,R,4X,2,"[137721.0, 5151.346642749587, 717.5359904748918, 410.3346202125923, 1.7486606177737087, 0.820346869059766, 0.605721146868279, 3175.0, 0.023053855258094263, 1.0, -1.7438828847778097e-18, -8.208145175298886e-17, 0.6109820926023198, -0.7713072712926513, 0.823771324939087, 0.049019912148790874, 1.4579321870937108, 0.17451540564934387, -0.09166442855750628, -0.15969105523889032, -0.8218261400026803, 0.09053874741649542, -0.11832936512170408, -0.03270832244127587, 0.33535495006861826, 0.2535255594688591, -0.11763203760451445, -0.2284008356780656, -0.1819226325159761, -0.026312696880389855, 0.06336822822157034, 0.013870967056063548, 0.4451062591302295, -0.09234371673508694, 0.16956862831759983, -0.14898844203500053, 0.07601477668860969, -0.06348902170843385, 0.1293375079506168, -0.009518015876239383, 0.2413503494517111, 0.029692847441839105, 0.03863206255043102, -0.16603179399022877, 0.01214777115881426, 0.07510946040816484, -0.10085446666561818, -0.03518272424234763, 0.07836812888055787, 62, 25, 0, 3760.9700551342, 60.66080734087419, 331.60512242138367, 59.097574998495915, 0.17838964282861727, 0.7743212207026052, 0.6993253821411289, 0.12210919177177046, 0.8700089435841137, 0.8979602733874412, 0.10344101480529476, 0.9774361027058148, 0.8890414378432352, 0.09523602065044547, 0.9804635142882022, 0.7916465475615645, 0.07265413408267439, 0.7705480339127592, 0.7120694563051523, 0.03639967760907922, 0.9919901123405109, 0.7391624889413152]"
mam_M_L_oly_4X_68_cropped.png,mam,M,L,4X,68,"[143179.0, 3781.5434687942566, 591.2303357088775, 416.6194196742411, 1.4191137229540727, 0.709539999531494, 0.7127340246008951, 2496.0, 0.017432724072664288, 1.0, -4.242963099782524e-18, -1.6402213224109784e-18, 0.026174896135939655, -0.10693636117587577, -0.026156214988023, 0.004725098929538325, -0.2411271604073364, -0.009524169895557641, 0.005035597525365851, -0.008866199279024505, -0.03522741343880038, -0.053177302479430366, -0.004720871196496661, 0.009473412929561977, -0.02556838585634096, -0.013434918261092459, 0.0041162102703633865, 0.005075684408095957, 0.012432383095969262, -0.01474302057779156, -0.0012215219418481198, 0.004739904936114396, 0.013980976876379067, 0.0014142846633812948, 0.0031838166732817263, -0.003794859650107197, 0.011949218255082895, 0.0017505933547539063, 0.002371172387507779, -0.0035143843657901475, 0.0017115585351838657, 0.005290499182949355, 0.0032791928401485347, -0.0002118235555467974, -0.0014317344924044823, 0.003534329862348246, 0.0028818008472446324, -0.0006083016710880236, -0.004173116870044832, 54, 24, 0, 2961.919189857867, 54.850355367738274, 270.0365799264596, 59.028510082729184, 0.21744110519000692, 0.8374221964872967, 0.7608260019550342, 0.15892693760956564, 0.7945561652398018, 0.8473597974231027, 0.0969625433897429, 0.9222144073225818, 0.9203792097586847, 0.03779883921524805, 0.9954860355445424, 0.660563896008788, 0.03009519552448334, 0.9582320122005163, 0.7715308863025963, 0.027531970470529896, 0.8310618110641758, 0.6760418453095524]"
star_M_R_oly_4X_19_cropped.png,star,M,R,4X,19,"[149727.0, 3616.3424586674796, 701.8486452360067, 401.1193482090802, 1.7497252335735594, 0.8205893168077261, 0.6656249166451796, 2254.0, 0.015054065065085121, 1.0, 6.659707914815509e-17, 8.067518980131004e-17, -0.6442029087295345, 1.8792990407539196, 1.0571628161348212, -0.4110704900648123, -1.3593710037848852, -0.8324027412981178, 0.7161497583860241, -0.655045041183313, 1.0888830396975777, -0.23041362465415596, 0.06478411619545661, 0.3515521451802224, -0.2873652264079364, 0.05507281271065286, 0.5023669797953461, 0.35803275798005324, -0.2152840582178374, -0.33260967805229474, 0.15985400912125491, -0.2437415301717117, 0.12954223542592064, -0.10078473994271656, -0.020930465718068867, 0.1710405760071044, -0.11523222175436339, -0.018018630239359505, 0.19395402611909793, 0.09697736277063126, 0.04582225511882562, -0.06885259659189231, 0.0808333031496528, -0.08930865996283299, -0.05867355599776432, 0.10352697325603129, -0.035444628707046955, -0.006351488335943076, -0.09117113256665567, 41, 19, 0, 2647.6744571296945, 64.57742578365108, 329.39191898578713, 70.39885793716414, 0.3252319220982188, 0.9563289392566625, 0.5685663245647834, 0.11856912914838338, 0.906895656012578, 0.9467256825938567, 0.09278219693174912, 0.9881049067829555, 0.6395948434622468, 0.08705844637239776, 0.9830408533543523, 0.8753021756647864, 0.047680111135600126, 0.9947953391975518, 0.7712834917891098, 0.007366740801592231, 0.9796521626325864, 0.7266139657444005]"
tkv_M_L_oly_4X_26_cropped.png,tkv,M,L,4X,26,"[99812.0, 2598.8327906756017, 587.7656631988227, 244.09811615341476, 2.4079074122367015, 0.9096852598297331, 0.8060210121696155, 1815.0, 0.018184186270187953, 1.0, -1.6955914631417532e-18, -2.671752555604146e-18, 0.5354826047130498, -0.04041839871894823, 0.0018144339129669387, -0.05243349535446588, -0.04655667916327915, 0.054925734807558704, -0.00342322952535783, -0.03544717470205759, 0.02919661411361884, -0.004905756159620269, -0.013937760076629595, -0.006863240294762335, -0.020509331851894918, 0.01784394456754553, -0.013693414164834774, 0.0060618826566557005, -0.0022473254377628656, -0.0008500617516669856, -0.0114123538583815, 0.007108808651101122, -0.005610156198638238, 0.0022259025099699587, -0.0029725863055328023, 0.0025664223528394097, -0.00046674545033019535, -0.004613692273147536, 0.0029778389778577145, 0.002410296935351183, -0.0004669522292172771, -0.001351229990704474, 0.006315061739669487, 0.002369847200838942, 0.0036769398784941747, -0.002691932559250409, 0.006937972363417436, 0.0005601950717767263, 0.002050680969225767, 29, 13, 0, 2106.36370722354, 72.63323128357035, 371.1076477383254, 69.52690046881871, 0.14633511000681282, 0.9900571965811737, 0.8407782638728989, 0.11547709694225143, 0.9655876929857038, 0.7966546862040365, 0.11396425279525509, 0.9892303066720763, 0.5716654940194994, 0.059912635755219816, 0.9942564683187287, 0.6221389929255098, 0.03098825792489881, 0.9948109352141089, 0.6378634770055681, 0.013104636717028013, 0.9867064290411671, 0.6089385474860335]"
tkv_F_R_oly_4X_25_cropped.png,tkv,F,R,4X,25,"[31958.0, 5741.479723126076, 816.1821527616867, 200.69818280309607, 4.066714214161265, 0.9692955161964668, 0.23437694806861603, 2808.0, 0.08786532323674823, 1.0, -2.5249830075610626e-17, 6.999484965850836e-17, -0.014647883351896039, 1.050458564143923, -1.7463967640826374, -1.5959146672204085, 1.1154156460779352, -0.6458403465724123, 0.28331670120246133, 0.6336211460064614, -0.5955455348797053, -1.0207284691465424, -0.17338237911150128, 0.6236728968464869, 0.18599135536614292, 0.22204934084917255, 0.14914364398437274, -0.09235770258962843, -0.10696471815623011, 0.14555996979628125, 0.13980603055760452, 0.0016492506645754957, 0.03062958799361126, -0.23173273977051426, 0.058558922580938075, 0.12571712657764492, 0.10743960014372705, 0.060187785162012, 0.20200777448774912, 0.09970786932667831, -0.03915515373860832, 0.04344768907940038, -0.09129993251044681, -0.08097888297399201, 0.14836204294556277, -0.027339812115954532, -0.017712102378575324, 0.029993451065597396, -0.029684746778808484, 30, 12, 0, 3171.1942263893407, 105.70647421297802, 486.79393923934083, 131.10682482908769, 0.06777645659928656, 0.9901971898351595, 0.6111738148984198, 0.0373302459478065, 0.9461763951154561, 0.6824942791762014, 0.003817510482508292, 0.9587456894070393, 0.5020576131687243, 0.0033481444395769447, 0.96328297645043, 0.8916666666666667, 0.003285562300519432, 0.9417486467924207, 0.8974358974358975, 0.0023155391451279805, 0.944122065778705, 0.9024390243902439]"
mam_M_R_oly_4X_127_cropped.png,mam,M,R,4X,127,"[44150.0, 4973.107140124046, 666.8227627544925, 201.18505868017286, 3.3144745794196946, 0.9534007128551241, 0.3621642905189244, 2562.0, 0.058029445073612684, 1.0, 3.817776011304159e-17, 1.6537959494946664e-19, 0.36107554605800896, 0.18296581165333184, -0.21852722694676724, 0.20540264677276487, 0.04493340626591986, -0.0286821321119699, -0.04540099515722721, -0.05681451253471433, -0.007510559500397018, 0.13001587979345838, -0.03003692984525887, 0.15190570001332618, -0.03967355716215255, -0.032991744972713205, 0.03402691518497424, 0.02808450729377036, 0.04803515414234898, -0.012300073023984611, 0.005291215651055211, 0.005387062474527136, 0.007526210111370237, -0.016938340220300153, -0.020636445590834884, -0.003960156527877025, 0.0089509681117534, -0.0007679941546278769, -0.016935478445064427, 0.004140878695704255, -0.025059230297986568, 0.007823384424392982, 0.007277136172208972, 0.013747230040101675, -0.0009716001969580767, 0.0002656734815574688, -0.0033375200322933274, 0.016443527397172975, 0.004017036694352748, 47, 19, 0, 2901.7556262093267, 61.739481408709075, 292.50966799187853, 64.05866949453484, 0.05578708946772367, 0.990058492761474, 0.546119733924612, 0.027202718006795017, 0.9777464196701218, 0.7153067301965456, 0.023420158550396374, 0.9606109963020216, 0.6820580474934037, 0.011868629671574179, 0.9789645510171238, 0.5664864864864865, 0.01087202718006795, 0.9936982338131295, 0.8333333333333334, 0.009920724801812005, 0.9931419166604082, 0.40630797773654914]"
samw_M_R_oly_4X_12_cropped.png,samw,M,R,4X,12,"[42038.0, 5331.842204860341, 730.907608364446, 208.1941222780549, 3.510702417373138, 0.9585740996328226, 0.30743915282003276, 2660.0, 0.06327608354346068, 1.0, -2.2492836604292902e-17, -2.0794023089671088e-18, 0.3676195000398744, 0.06102613539254672, -0.21863004541891676, 0.1113014106421288, 0.025503879771768698, 0.04397031730244408, -0.03705772821652241, 0.007085448114822538, 0.0011383098706952107, 0.08926844859658185, -0.04628665567626972, 0.10260513614611075, -0.0576760291202262, -0.017195006881182338, 0.061849174650856854, 0.0415709856626018, 0.05177626474065313, -0.02175198392472841, -0.013554229670396508, -0.015235867616003417, -0.002659440838651697, -0.013593492538790247, -0.010467167158378613, 0.01568822975437956, 0.0002051741118018537, -0.0035257861637554132, -0.01176373662200119, -0.012211183392673236, -0.020155405564330285, 0.013371690491865392, 0.003287437912875283, 0.027830699245297123, -0.006466399633766109, -0.0012183097223003238, 0.012052362865892592, 0.002416699436459531, 0.007315930595427798, 31, 11, 0, 3039.934341759519, 98.06239812127481, 452.73506473629527, 120.98688236476582, 0.031209857747752034, 0.9818588474420461, 0.7111111111111111, 0.025286645416052144, 0.9521624192231367, 0.7402506963788301, 0.01605690089918645, 0.9759087139414505, 0.35377358490566035, 0.014867500832580047, 0.993964144607999, 0.7183908045977011, 0.009324896522194205, 0.993455449715046, 0.758220502901354, 0.008682620486226747, 0.9448766209230035, 0.8314350797266514]"
star_M_L_oly_4X_73_cropped.png,star,M,L,4X,73,"[118560.0, 4428.024745555138, 571.9514429067495, 408.9780149815377, 1.3984894589812338, 0.6990659171488596, 0.584652862362972, 2582.0, 0.021778002699055332, 1.0, 2.6724675728993776e-17, 2.3881492335432157e-17, -0.06687162818127454, 0.015400430269066756, -0.29873438016637227, -0.028978738195848452, -0.144867269886929, 0.08821135374425165, 0.15087814814250272, -0.19053218993653862, -0.13994837862775977, -0.09581788261942761, 0.04796273648166438, 0.007125346732925149, -0.018291772902545838, -0.030320562257304316, -0.024389835057262624, -0.036248755415244596, -0.02583673586602902, 0.03480258712055967, 0.017065804143500285, 0.01590273616227902, 0.003282355441038427, -0.00044346488534161314, 0.025118108414567002, 0.021184982974409947, -0.01681278711176965, -0.00395958988027633, 0.00812722608071944, 0.018080267116817636, 0.012886561331015562, 0.008238351385147502, -0.016745679940443427, 0.011884660878088198, -0.009033990098466147, 0.009371038543330048, -0.0007227334522553435, 0.007612078933606254, 0.0030896205025443533, 40, 17, 0, 2954.3069247615476, 73.8576731190387, 309.68124086713226, 83.15374789326614, 0.20137483130904182, 0.9099744168317672, 0.6439823056589523, 0.17972334682861, 0.5769345130306509, 0.8410167350805179, 0.1105853576248313, 0.8733614809169685, 0.8741249416627775, 0.056317476383265855, 0.9936241822662124, 0.7034344711335861, 0.030145074224021594, 0.9909443164534599, 0.7050700335371868, 0.01675101214574899, 0.9867083871830351, 0.6874350986500519]"
mam_F_R_oly_4X_135_cropped.png,mam,F,R,4X,135,"[39503.0, 5201.65129600133, 706.1665952042109, 192.93224276583305, 3.6601792685388723, 0.9619542267271556, 0.3104971507172333, 2514.0, 0.06364073614662177, 1.0, -3.540048303132997e-17, 8.044550855675297e-19, 0.33060621729838485, -0.15619131291281868, 0.2710229281565896, -0.13709834416529115, -0.015572342497237844, -0.02970832057940046, -0.0235932835011711, -0.012507248972689476, 0.049565508406595155, -0.12453712227790727, 0.12165113144257646, -0.06985596509322624, 0.10555905069880625, 0.016066122467143118, 0.0536090141095771, 0.08299137646063007, 0.037874316330690404, 0.014282591070550587, -0.010880893907623552, -0.00015213432998784296, -0.012122772496934234, -0.0045190313389399375, -0.020069378764478094, 0.012903016621472238, 0.005678901067221208, 0.030558786097435685, -0.0028879099947145734, 0.00921480124488501, 0.00687889663516471, 0.015138453425048465, -0.030413043583485885, 0.001993884303197938, -0.016149313202181104, -0.005857015773588502, -0.0067826300018880474, -0.013631153987305468, 0.012437497341725433, 27, 9, 0, 2846.299782086612, 105.4185104476523, 423.7939392393407, 117.16587083003111, 0.03630104042730932, 0.9899582100845241, 0.5940347970173985, 0.024782927878895272, 0.9613834786582197, 0.7366440933032355, 0.008530997645748424, 0.991144031066494, 0.8159806295399515, 0.006556464066020303, 0.9791561437772115, 0.4658273381294964, 0.006556464066020303, 0.9810103075424047, 0.819620253164557, 0.005290737412348429, 0.9660649950484312, 0.7769516728624535]"
star_F_R_oly_4X_103_cropped.png,star,F,R,4X,103,"[140711.0, 4829.565942839591, 757.1403395609885, 395.52495798340664, 1.9142669110472483, 0.852704728522538, 0.6026192831660949, 2956.0, 0.021007597131709674, 1.0, 1.8602106562091668e-17, -5.631444178678982e-17, -0.09908524461184054, 2.1985349851135534, -0.16595628135801302, -0.5804415061970482, -0.9372106782080427, 0.10775089436548799, 0.17056376244454205, 0.31045603095669155, 1.1522171151113507, 0.06913377523055972, -0.15544332879939826, 0.07530332744405747, -0.3398621748051743, 0.5155317149881198, -0.04642931489119576, -0.0022822006891896167, -0.3430206773884739, 0.11474232730957382, 0.1737399663234062, 0.005155755521358949, 0.3635719765470377, -0.07120020616238487, 0.052812520984867835, -0.2026233973937072, 0.015848956530892026, 0.06772738388695344, -0.015644770852185706, 0.07752337074132748, -0.15183292691086014, 0.156593758855953, 0.0003332646710627079, 0.05531348946154582, 0.0062425408243726305, 0.048200086993900416, -0.11111181987623567, -0.052162644999872484, 0.06804595707187935, 51, 21, 0, 3492.921281898921, 68.48865258625335, 312.73506473629476, 62.34959003772375, 0.2487794131233521, 0.9695550322410073, 0.4657158821807732, 0.11706973868425354, 0.8673389459267491, 0.9456371986222732, 0.09293516498354784, 0.9784565088884545, 0.7136542239685658, 0.09119400757581142, 0.9760387966981514, 0.8639913816321034, 0.052483459004626504, 0.9956924623293238, 0.6484896382156656, 0.01016267384923709, 0.9785117078015685, 0.7002938295788442]"
star_F_R_oly_4X_9_cropped.png,star,F,R,4X,9,"[95721.0, 6168.844296901393, 908.4214981025328, 353.29586846386553, 2.5712768792127685, 0.9212749792742451, 0.3940887307939331, 3487.0, 0.036428787831301386, 1.0, -1.7691355604676125e-18, -6.993975595801253e-18, 0.19468042278811518, 0.14834095247856469, -1.0017430420043245, -0.2568225695354137, -0.13688424907747784, -0.619328458229366, 0.36579179440648907, 0.2948544459587695, -0.119237988358855, -0.11309158747093956, 0.10037246582856166, 0.09091250988566434, 0.30355621320623977, 0.1404921245986512, -0.00883892635805659, -0.14650980484441753, 0.1426660685445858, -0.12193955820138608, 0.1972887604714927, -0.004305070467314064, 0.07835615793470262, -0.016444253128150246, 0.006024716945336335, -0.0479798514338855, 0.009522762460243708, 0.02770173053066027, -0.04614311073407371, -0.013120936001671635, -0.04497971504596203, -0.0418294874406888, 0.022590467801514, -0.004935336981310673, -0.05207360494988965, -0.046777973068599495, -0.015088325118914855, -0.0016266809434014675, 0.004412208812096711, 54, 24, 0, 4016.7080784633254, 74.38348293450602, 342.69343417595223, 86.25200388963164, 0.150176032427576, 0.9901855880397011, 0.35414254391367544, 0.12028708433885982, 0.9471612483510468, 0.7721298283261803, 0.0956112033931948, 0.9132656549264403, 0.8953238113872041, 0.04658329938049122, 0.7771701771197105, 0.8205741626794258, 0.03518559145850963, 0.9899919231634067, 0.5506867233485938, 0.018668839648561968, 0.9722612562548826, 0.701885310290652]"
